13,38,10204,10229,6924,939.5,939.5,6924
13,38,10203,10228,7073.8,925.9,925.9,7073.8
13,38,10202,10227,6937.5,1136.7,1136.7,6937.5
13,38,10201,10226,7070.2,975.63,975.63,7070.2
13,38,10200,10225,6983.4,1071,1071,6983.4
13,38,10199,10224,7007.5,882.17,882.17,7007.5
13,38,10198,10223,7042.2,895.43,895.43,7042.2
13,38,10197,10222,6946.9,928.33,928.33,6946.9
13,38,10196,10221,7093.7,853.55,853.55,7093.7
13,38,10195,10220,6970.5,998.58,998.58,6970.5
13,38,10194,10219,7121.4,850.18,850.18,7121.4
13,38,10193,10218,7061.5,1019.2,1019.2,7061.5
13,38,10192,10217,7107.5,926.43,926.43,7107.5
13,38,10191,10216,7144.2,970.17,970.17,7144.2
13,38,10190,10215,7050.8,980.54,980.54,7050.8
13,38,10189,10214,7161.4,889.98,889.98,7161.4
13,38,10188,10213,6997.6,1001.7,1001.7,6997.6
13,38,10187,10212,7130.7,826.72,826.72,7130.7
13,38,10186,10211,7061.1,937.69,937.69,7061.1
13,38,10185,10210,7129,783.46,783.46,7129
13,38,10184,10209,7175.8,859.58,859.58,7175.8
13,38,10183,10208,7123.6,931.54,931.54,7123.6
13,38,10182,10207,7239.4,928.43,928.43,7239.4
13,38,10181,10206,7118.4,1063.8,1063.8,7118.4
13,38,10180,10205,7231.5,890.83,890.83,7231.5
13,38,10179,10204,7116.9,985.93,985.93,7116.9
13,38,10178,10203,7169.6,798.14,798.14,7169.6
13,38,10177,10202,7173.6,848.69,848.69,7173.6
13,38,10176,10201,7153.5,808.42,808.42,7153.5
13,38,10175,10200,7266.3,799.13,799.13,7266.3
13,38,10174,10199,7159.4,942.01,942.01,7159.4
13,38,10173,10198,7306,875.04,875.04,7306
13,38,10172,10197,7196.7,1045.9,1045.9,7196.7
13,38,10171,10196,7280.5,871.61,871.61,7280.5
13,38,10170,10195,7252.8,922.18,922.18,7252.8
13,38,10169,10194,7203.8,817.16,817.16,7203.8
13,38,10168,10193,7268.5,814.23,814.23,7268.5
13,38,10167,10192,7173.5,883.89,883.89,7173.5
13,38,10166,10191,7319.5,785.16,785.16,7319.5
13,38,10165,10190,7228.4,926.79,926.79,7228.4
13,38,10164,10189,7351.1,791.17,791.17,7351.1
13,38,10163,10188,7317.8,922.41,922.41,7317.8
13,38,10162,10187,7310.2,861.77,861.77,7310.2
13,38,10161,10186,7367.6,877.43,877.43,7367.6
13,38,10160,10185,7244.2,912.35,912.35,7244.2
13,38,10159,10184,7333.8,808.54,808.54,7333.8
13,38,10158,10183,7210.7,920.07,920.07,7210.7
13,38,10157,10182,7324.1,747.95,747.95,7324.1
13,38,10156,10181,7311.7,820.01,820.01,7311.7
13,38,10155,10180,7341.1,738.79,738.79,7341.1
13,38,10154,10179,7410.2,799.4,799.4,7410.2
13,38,10153,10178,7319.6,912.17,912.17,7319.6
13,38,10152,10177,7416.9,862.75,862.75,7416.9
13,38,10151,10176,7293.5,970.29,970.29,7293.5
13,38,10150,10175,7366.7,783.43,783.43,7366.7
13,38,10149,10174,7323.1,829.48,829.48,7323.1
13,38,10148,10173,7314.7,729.59,729.59,7314.7
13,38,10147,10172,7389.4,735.94,735.94,7389.4
13,38,10146,10171,7314.9,797.84,797.84,7314.9
13,38,10145,10170,7436.6,735.8,735.8,7436.6
13,38,10144,10169,7353.5,897.55,897.55,7353.5
13,38,10143,10168,7433.9,783.95,783.95,7433.9
13,38,10142,10167,7413.9,863.76,863.76,7413.9
13,38,10141,10166,7389.1,775.84,775.84,7389.1
13,38,10140,10165,7429.4,759.65,759.65,7429.4
13,38,10139,10164,7324.7,806.74,806.74,7324.7
13,38,10138,10163,7433.2,710.05,710.05,7433.2
13,38,10137,10162,7354.3,818.32,818.32,7354.3
13,38,10136,10161,7440.3,663.33,663.33,7440.3
13,38,10135,10160,7453,741.08,741.08,7453
13,38,10134,10159,7426.7,732.74,732.74,7426.7
13,38,10133,10158,7491,769.56,769.56,7491
13,38,10132,10157,7402.6,859.65,859.65,7402.6
13,38,10131,10156,7493.5,748.51,748.51,7493.5
13,38,10130,10155,7402,828.75,828.75,7402
13,38,10129,10154,7435.7,660.32,660.32,7435.7
13,38,10128,10153,7445.7,698.16,698.16,7445.7
13,38,10127,10152,7409.2,663.35,663.35,7409.2
13,38,10126,10151,7508.7,660.27,660.27,7508.7
13,38,10125,10150,7428.5,775.84,775.84,7428.5
